CellID,DNA1,ECAD,CD45,CD4,CD3D,CD8A,CD45R,KI67,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
161,23190.85,1437.07,291.33,728.91,972.23,306.06,361.45,1913.8,1274.060976,359.3780488,82,13.40455646,8.463461478,0.775467969,0.811881188,0.573426573,-1.291193205
162,28410.89,743.73,278.26,587.23,570.77,295.09,373.86,1457.09,1346.984848,359.1363636,66,11.59163771,7.442670719,0.766644002,0.891891892,0.6,-0.778049172
163,25011.98,416.56,459.89,481.4,525.19,336.13,313.38,1904.21,1489.126984,359.6349206,63,12.05561362,6.785973146,0.826532452,0.913043478,0.572727273,0.915233825
164,19568.89,1408.86,286.74,725.53,1003.91,320.92,395.95,2098.95,1603,363.6470588,85,14.01155524,8.440152928,0.798216335,0.885416667,0.551948052,0.566758377
165,24692.04,1151.91,294.82,660.06,851.93,341.19,356.59,2271.81,1633.588235,362.5058824,85,14.27307674,7.971348357,0.829512304,0.867346939,0.62962963,-0.212156653
166,17617.89,529.89,320.02,493.32,566.14,338.76,328.49,2469.11,1670.443478,363.4434783,115,18.79883736,7.901387108,0.907379396,0.92,0.56372549,0.51962889
167,45113.14,476.78,285.67,558.61,441.94,281.61,324.31,2102.03,1797.083333,358.8055556,36,7.526796923,6.215406559,0.564006336,0.9,0.734693878,-0.214050791
168,26065.96,1136.16,290.33,667.73,780.17,324.96,373.27,1942.27,1543.869565,365.4956522,230,22.18051231,13.68322405,0.78703921,0.909090909,0.638888889,1.549133304
169,19988.32,1235.3,762.44,660.44,1243.3,2524.85,382.46,2316.88,1171.823171,366.8109756,164,18.87166615,12.56623201,0.746060425,0.803921569,0.569444444,-1.37033605
170,34494.46,967.5,346.63,636.77,731.55,395.41,421.11,2110.29,1733.410714,364.5892857,56,11.03539349,7.068591694,0.767926262,0.903225806,0.56,-0.693374457
171,25735.55,1395,294.96,697.25,925.4,300.36,381.35,1466.65,1352.054545,364.8181818,55,9.375178992,7.682473497,0.573153258,0.93220339,0.611111111,-0.412522756
172,20318.14,953.31,294.43,675.04,778.84,329.41,417.88,2602.94,1689.163265,362.9795918,49,8.480439544,7.393875875,0.489730024,0.960784314,0.875,-1.084114285
173,24225.58,586.61,1192.97,1282.4,1484.03,634.6,317.49,2077.47,1838.641304,363.6086957,92,14.35342823,8.489952122,0.806310144,0.910891089,0.613333333,1.299125856
174,26035.19,1125.46,288.81,680.29,882.53,315.19,377.61,1939.19,1277.856115,367.9064748,139,16.29690839,11.16830097,0.728259168,0.926666667,0.709183673,-1.048843353
175,18030.63,627.3,570.16,479.87,1018.03,981.1,300,1864.45,1160.297872,369.5957447,94,16.73621867,7.964863334,0.879496265,0.846846847,0.5875,-0.261308384
176,17706,1300.02,297.44,625.14,728.44,315,352.1,2308.36,1640.644068,365.8135593,59,9.374610456,8.074312973,0.508103807,0.951612903,0.728395062,-0.680502354
177,22511.22,456.49,470.05,714.62,795.35,284.71,328.54,2168.17,1782.323077,367.0615385,65,14.28465834,6.056353998,0.905673369,0.878378378,0.492424242,-0.610096381
178,27924.88,1258.77,291.27,679.01,853.43,318.08,397.64,1419.78,1343.297297,367.9459459,74,12.08507705,8.130904866,0.739819518,0.948717949,0.569230769,1.029908106
179,32855.77,525.24,318.95,540.81,480.57,261.44,296.05,1467.07,1313.404762,370.4285714,84,11.44687057,9.76775632,0.521400028,0.903225806,0.636363636,0.805901444
180,34399.81,1100.85,288.24,678.33,764.3,311.13,393.11,1387.33,1335.407407,370.1666667,54,10.31704619,6.998352606,0.734758218,0.9,0.545454545,0.507090397
181,29793.61,666.69,1814.9,1383.71,2773.16,337.69,369.73,2086.29,1774.632653,368.6326531,49,9.72228207,7.212223892,0.670594431,0.830508475,0.6125,0.026036097
182,36318.53,456.84,340.61,587.02,398.78,281.1,339.98,2015.76,1813.254902,370.1960784,51,9.773428304,6.979090482,0.700055674,0.910714286,0.662337662,0.23999282
183,24984.95,1452.09,301.64,815.12,1298.7,353.02,410.22,1746.92,1466.26087,372.9456522,92,14.21444156,8.77424973,0.786745792,0.884615385,0.681481481,-0.180049636
184,24973.29,1634.34,293.27,799.74,1154.3,337.9,377.46,2306.1,1626.147059,371.4901961,102,12.29981415,10.88866804,0.465075653,0.927272727,0.662337662,-1.438121657
185,28114.87,1154.53,290.38,674.64,843.72,321.21,381.38,2357.82,1645.169811,373.5660377,106,13.42114021,11.17706362,0.553580931,0.883333333,0.582417582,-0.742833513
186,17636.88,568.01,292.78,525.83,577.58,283.09,442.02,2347.29,1668.472222,373.9351852,108,15.72622939,8.777846688,0.829729297,0.947368421,0.642857143,0.731508199
187,46463.82,651.59,809.49,877.06,828.69,347.12,393.73,1937.65,1766.591837,370.3061224,49,8.513504117,7.324003731,0.509820582,0.924528302,0.765625,-1.299858599
188,36065.4,873.47,295.79,662.98,705.34,288.04,386.81,1738.36,1474.234043,372.7234043,47,9.82787395,6.286903977,0.768623586,0.903846154,0.5875,-0.553517592
189,33896.84,498.7,296.7,556.57,472.23,283.98,349.32,2114.45,1485.977273,372.9090909,44,12.9070372,4.689900597,0.931648826,0.846153846,0.611111111,0.228999337
190,25774.64,988.92,284.26,623.72,762.7,306.68,373.44,2052.01,1527.298851,372.6666667,87,14.14408291,7.997283603,0.824806232,0.956043956,0.725,-1.283127672
191,15685.18,567.75,1255.72,1017.67,668.21,305.88,329.93,2028.32,1837.684211,374.4912281,57,11.10735658,7.089280715,0.769828386,0.838235294,0.59375,-0.069938851
192,24978.69,1209.37,293.49,676.45,970.04,327.24,386.8,2325.55,1635.058824,374.6078431,51,10.30184906,6.783997141,0.75256123,0.910714286,0.62962963,-0.660575532
193,31977.06,987.85,284.49,654.94,694.6,306.02,372.37,1327.53,1326.646409,381.0994475,181,20.27161917,11.64042427,0.818699133,0.887254902,0.591503268,-0.775313766
194,21301.96,1108.15,285.67,662.01,851.93,354.62,376.45,2191.44,1538.222222,378.237037,135,14.32771858,12.65692468,0.468643651,0.894039735,0.68877551,-0.066203708
195,20594.05,1301.18,303.45,797.65,1029,376.35,404.03,2244.1,1860.625,376.225,40,8.10272582,6.876469609,0.528936711,0.869565217,0.634920635,-0.265447989
196,25264.05,2380.56,278.49,939.87,1466.05,337.2,404.62,2027.46,1049.378049,381.4268293,164,23.73394165,9.259711148,0.92075285,0.877005348,0.455555556,-0.814059509
197,26788.99,1288.24,287.9,696.86,852.83,327.06,372.03,1383.62,1276.570048,381.3091787,207,19.35548039,14.24183522,0.677194823,0.869747899,0.716262976,-0.880109675
198,35940.64,536.18,706.36,809.15,685.8,317.18,354.8,1853.51,1503.6,377.2,55,11.01249752,6.452440568,0.81036903,0.916666667,0.55,-0.753231778
199,18264.98,615.29,451.57,505.2,555.71,276.46,335.48,2004.34,1739.410714,376.8035714,56,10.77509375,6.84592889,0.772226361,0.918032787,0.7,0.963964138
200,35970.04,462.83,298.81,557.17,536.43,289.04,352.17,2200.09,1811.425532,377.9361702,47,8.115846881,7.444858771,0.3981422,0.94,0.652777778,0.829157958
201,40063.56,1101.28,1736.76,608.16,4047.93,4627.24,326.72,1800.26,1164.323529,379.8382353,68,12.18752158,7.273259516,0.802405491,0.931506849,0.62962963,-0.484146411
202,28194.93,1034.86,284.45,673.5,775.34,325.33,367.15,1669.78,1472.242308,386.6307692,260,19.16772677,18.12097812,0.325941189,0.89347079,0.651629073,0.707179347
203,26127.18,1031.14,394.2,651.58,860.13,553.01,368.11,2084.9,1526.59364,386.4911661,283,23.62373266,17.18894097,0.685987575,0.820289855,0.559288538,0.632270086
204,47399.14,595.69,861.05,863.79,1520.88,297.98,327.45,1796.98,1748.119048,381.047619,42,8.464454202,6.301509671,0.667658884,0.954545455,0.75,-0.64334207
205,26764.63,1851.88,426.36,874.52,1409.31,792.31,405.18,2040.1,1171.3,386.575,120,14.94878511,11.12671667,0.667820379,0.833333333,0.504201681,0.094614538
206,21101.89,568.87,495.16,743.15,743.93,335.11,355.13,2085.73,1785.945455,383.7818182,55,10.15018427,7.074984963,0.717041771,0.93220339,0.625,-0.308348778
207,19350.74,1880.69,289.39,807,1242.56,354.44,397.1,1976.23,1135.193548,384.6290323,62,10.00554002,7.97116887,0.604407234,0.898550725,0.688888889,-0.832072813
208,24310.72,511.21,316.9,585.72,610.79,281.03,327.31,1329.07,1310.551724,383.3448276,29,8.568328913,4.37277887,0.859971484,0.90625,0.604166667,-0.590590182
209,29308.12,481.68,913.38,535.85,1965.78,2140.29,315.44,1784.19,1489.447059,391.4705882,85,23.83026999,4.65903486,0.980701885,0.825242718,0.615942029,0.024174955
210,50789.06,546.84,460.16,705.5,468.56,346.53,373.28,1781.66,1498.4375,383.78125,32,7.225725822,5.697434629,0.615043659,0.96969697,0.666666667,0.155996773
211,30186.3,465.34,747.53,727.92,616.97,279.08,338.29,1878.71,1739.534247,384.7808219,73,12.27104946,7.884681474,0.766249318,0.83908046,0.561538462,1.30984165
212,15196.9,580.42,334.1,654.14,533.27,329.42,416.53,1711.41,967.6779661,384.2033898,59,8.997611013,8.523733183,0.320250409,0.936507937,0.819444444,0.906142067
213,8697.07,381.75,286.46,457.46,354.25,294.43,254.11,1747.82,992.9642857,383.1785714,28,6.782653106,5.480550444,0.589148771,0.933333333,0.777777778,0.408064948
214,36280.57,468.05,304.1,521.33,591.95,281.79,316.57,2168.69,1799.047619,384.0238095,42,8.207021601,6.592161089,0.595663236,0.954545455,0.65625,-0.856802919
215,37944,472.86,448.74,575.28,461.47,312.56,337.46,2082.82,1837.245614,384.7017544,57,9.476772048,7.724118945,0.579379361,0.919354839,0.791666667,1.305489204
216,28279.04,960.03,291.46,642.46,691.27,346.75,409.49,2412.53,1658.784946,388.1935484,93,12.74758642,9.899957434,0.629976417,0.911764706,0.704545455,-0.5121433
217,16034.07,1174.07,1353.32,584.88,1980.07,2792.2,344.02,1932.39,1516.117647,391,85,14.33650789,7.844565377,0.837018839,0.944444444,0.674603175,-0.316060243
218,22729.53,1272.79,302.62,749.56,1018.88,343.68,388.84,2412.35,1640.08642,389.2222222,81,13.54821567,8.03882171,0.804945236,0.9,0.675,1.167236639
219,49958.73,493.45,292.57,595.02,423.57,295.75,333.95,2189.57,1802.681818,389.3181818,44,8.90472135,6.742867955,0.653155375,0.88,0.488888889,-1.135895389
220,22617.63,467.18,621.72,619.68,612.57,634.82,315.89,1773.56,1499.896154,396.8153846,260,23.89060369,14.67277807,0.789177466,0.875420875,0.722222222,0.21862663
221,20690.13,342.85,294.72,416.77,321.19,270.06,301.17,1958.79,1722.132075,389.6226415,53,10.64794542,6.5694828,0.786985204,0.913793103,0.6625,1.16949323
222,35295.06,1094.65,296.88,714.37,982.29,352.1,414.12,2139.45,1865.142857,389.7755102,49,8.79140429,7.224305793,0.569853203,0.960784314,0.680555556,0.046531864
223,17629.76,1927.67,282.33,915.87,1395.76,323.15,377.87,2060.96,1038.962963,392.3148148,54,10.51988733,6.800206422,0.762986535,0.931034483,0.5625,-0.235689805
224,21125.46,472.21,331.3,527.64,534.51,305.82,332.23,1899.34,1752.295082,391.9180328,61,13.16907166,6.10504718,0.886049945,0.884057971,0.504132231,-0.77971336
225,34126.71,468.6,362.64,598.11,492.73,273.18,322.24,2050.2,1849.181818,391.4363636,55,9.658112557,7.571469001,0.620825057,0.859375,0.6875,-0.304651882
226,18526.12,466.6,284.09,530.91,649.8,284.31,588.93,2127.46,1706.024691,393.4814815,81,13.99951449,7.594561537,0.840063878,0.941860465,0.675,1.092677952
227,41879.22,1274.83,1343.1,679.04,2372.88,3426.88,350.43,1737.57,1164.180556,393.6111111,72,11.02672343,9.026074032,0.574415956,0.857142857,0.6,-1.038525229
228,28687.91,1241.63,300.04,713.62,967.62,334.98,386.02,1359.76,1273.456311,392.8834951,103,16.61710863,8.328959088,0.865315292,0.824,0.64375,1.566682274
229,27547.28,1073.52,288.26,677.27,761.68,322,371.73,1314.54,1317.668966,394.6137931,145,18.21932098,10.42142815,0.820254517,0.895061728,0.635964912,-1.406523626
230,20409.84,482.03,700.09,523.44,809.08,336.44,314.62,2123.86,1769.816327,398.7142857,147,19.55599552,10.37213032,0.847759337,0.930379747,0.668181818,-0.164402105
231,24906.08,1354.37,313.54,751.03,1181.78,359.77,419.55,1882.17,1139.815385,395.7538462,65,11.29654208,7.612507293,0.738841335,0.890410959,0.656565657,-0.85938348
232,26390,1018.35,287.06,632.65,767.39,327.46,383.96,2302.5,1661.035556,404.3466667,450,27.50042094,22.24962918,0.587719117,0.862068966,0.694444444,-0.872783183
233,37646.81,1070.36,289.04,732.18,785.45,315.98,419.7,2200.31,1866.234848,403.6136364,132,20.65453039,8.481607475,0.911796882,0.862745098,0.507692308,0.384769749
234,15260.93,482.42,409.17,639.66,517.89,279.35,315.46,1644.76,948.902439,400.3252033,123,12.88621297,12.28007726,0.303088339,0.953488372,0.788461538,-0.174930441
235,20496.2,504.71,297.38,595.07,606.01,335.68,343.55,2190.12,1786,399.6470588,85,11.12959567,9.906514054,0.455754584,0.913978495,0.772727273,-1.221057799
236,30046.74,1111.55,292.11,670.5,875.15,321.34,360.17,1361.34,1270.054054,401.2342342,111,15.76298963,9.482556243,0.798819393,0.888,0.578125,1.270738846
237,27719.73,900.83,284.13,605.81,685.21,336.96,362.86,1881.34,1516.415254,402.0932203,118,17.12447723,9.079126222,0.847882526,0.874074074,0.605128205,-1.058143989
238,26561.98,463.87,491.07,592.74,447.04,299.74,334.3,2134.46,1844.804348,399.0217391,46,9.329271616,6.241261808,0.74326442,0.93877551,0.73015873,1.027139069
239,16758.84,692.9,918.75,1019.68,848.67,1044.43,335.34,1744.9,980.7627119,404.7542373,118,16.12464441,9.443485081,0.810560147,0.900763359,0.631016043,-0.087667514
240,34907.04,1591.63,298.67,807.53,1009.31,328.73,404.71,2025,1035.745098,401.745098,51,10.20965436,6.653720227,0.758469389,0.86440678,0.579545455,0.237375054
241,32102.61,931.67,291.46,665.4,712.22,329.78,382.88,1770.7,1470.077586,408.012931,232,24.25984902,12.61561888,0.854153778,0.899224806,0.568627451,-0.558593481
242,35058.25,525.5,286.25,558.83,563.98,317.44,358.54,2371.65,1804.458333,402.3958333,48,10.43071187,6.137224755,0.808584376,0.888888889,0.623376623,-0.205900568
243,17051.35,446.73,368.67,493.62,580.3,358.68,339.12,2358.93,1836.216667,400.6833333,60,10.51312614,7.352003577,0.714812073,0.923076923,0.666666667,1.061803099
244,24166.77,1265.26,316.15,655.15,728.23,456.1,355.49,1711.74,1165.109589,402.2191781,73,10.73325444,8.882846484,0.561317603,0.924050633,0.811111111,-0.896912816
245,29160,432.48,336.12,532.73,486.09,265.97,301.27,1850.03,1733.030303,401.3939394,33,8.1829257,5.05690871,0.786191485,0.970588235,0.825,0.162222378
246,25554.64,607.32,472.93,953.23,641.61,402.48,368.95,1974.77,1021.340909,402.4772727,44,8.299580263,6.753727506,0.581224488,0.956521739,0.6875,0.600816806
247,28961.66,945.42,288.33,612,674.1,291.05,363.88,1372.57,1310.260331,407.5206612,242,22.11247214,14.72043461,0.746212946,0.896296296,0.670360111,-0.817498511
248,10495.82,354.26,382.64,431.58,260.24,256.72,250.56,1669.36,960.96,403.22,50,11.28641866,6.051177881,0.844124724,0.862068966,0.649350649,1.362299859
249,18800.36,506.6,284.38,587.14,614.69,286.98,655.15,2035.41,1722.136364,408,88,21.73003421,5.548046505,0.966857407,0.822429907,0.345098039,0.74051572
250,28045.38,1237.72,306.03,709.31,1174,324.17,383.44,1812.74,1137.791667,405.1666667,72,11.98564455,8.047421413,0.741075535,0.935064935,0.654545455,-0.838841018
251,27565.79,1304.29,296.6,740.72,812.52,326.62,374.82,1322.38,1263.219178,408.3219178,146,18.83987052,10.29973844,0.837329206,0.85380117,0.613445378,1.065630128
252,40734.5,666.65,391.46,789.24,643.91,347.35,328.72,1881.52,1009.217391,406.6521739,46,8.773195754,6.645694228,0.652835369,0.958333333,0.71875,-0.653404273
253,34258.08,404.31,279.34,450.02,301.02,254.02,273.31,960.2,1284.163934,411.5245902,61,17.15947822,4.721543015,0.961399432,0.835616438,0.635416667,-0.157008139
254,20779.17,1239.21,284.47,654.66,759.33,340.72,372.84,1967.48,1520.982759,409.2931034,58,10.63842723,7.441477686,0.714641998,0.892307692,0.585858586,1.246445486
255,29912.54,448.64,287.4,556.61,484.76,291.93,339.16,2483.21,1810.164179,410.0298507,67,9.582371446,8.939336017,0.360151277,0.957142857,0.744444444,0.858378168
256,32236,460.66,303.31,534.38,529.18,308.41,342.91,2606.08,1826.4,412.0190476,105,15.31315708,9.273027247,0.795800057,0.905172414,0.576923077,0.882062492
257,39952.38,1459.23,298.6,797.62,1187.81,319.64,448.34,2005.72,1034.276596,410.5531915,47,8.095595768,7.528700964,0.36762299,0.903846154,0.734375,-0.340563276
258,22554.11,1128.6,296.13,672.95,808.39,332.85,341.39,1626.92,1165.774194,411.1935484,62,9.718704869,8.628682623,0.460146797,0.861111111,0.688888889,-0.964442468
259,26563.39,1074.39,295.44,649.95,769.56,289.21,377.25,1801.19,1138.789474,413.1578947,57,12.92551989,5.944045276,0.887986795,0.826086957,0.527777778,-0.65820328
260,25606.78,492.81,318.16,573.58,543.6,296.74,679.28,2079.21,1693.4125,414.7,80,15.42511393,6.906761928,0.894153361,0.898876404,0.519480519,0.637417821
261,29328.03,933.92,288.35,629.55,765.6,353.4,396.29,2010.03,1515.885417,414.3958333,96,18.00882696,7.334744108,0.913300645,0.820512821,0.5,1.112139201
262,26447.53,458.61,415.67,594.28,419.37,331.62,341.66,2531.79,1840.054054,416.8648649,111,15.69681408,9.294525875,0.805843797,0.902439024,0.616666667,0.625339049
263,18102.74,519.81,307.4,523.63,532.77,299.81,315.81,1637.45,914.3571429,416.1904762,84,15.92527304,7.767611732,0.872981256,0.815533981,0.538461538,-0.522283133
264,18512.07,462.91,338.09,456.45,399,260.06,271.52,1641.8,956.1594203,415.5217391,69,10.39118432,8.516843667,0.57290463,0.932432432,0.766666667,-1.216421479
265,33958.47,542.42,282.08,494.67,549.83,287.83,289.03,1943.92,1021.972222,415,36,8.294102315,5.664310197,0.730481692,0.87804878,0.666666667,0.097477546
266,26641.11,1408.33,392.31,704.34,991.41,447.31,382.21,1243.3,1258.028571,414.9428571,70,14.03346854,6.522216787,0.885435875,0.921052632,0.555555556,1.109813442
267,31723.58,463.82,402.93,559.64,506.4,300.67,340.16,1831.53,1486.577778,415.9777778,45,11.23744155,5.292940214,0.882128209,0.865384615,0.642857143,-0.391220805
268,17266.69,441.69,332.46,666.9,532.13,305.62,338.41,2002.9,1738.538462,414.2820513,39,7.996739273,6.331585811,0.610818116,0.928571429,0.609375,-0.427020076
269,23085.6,473.11,298.02,596.98,946.07,280.31,406.78,2337.47,1761.422222,414.6888889,45,8.304693257,7.121795499,0.514379381,0.9375,0.714285714,-0.080011719
270,13489.66,466.97,521.12,783.35,529.55,291.61,318.26,2396.46,1777.510949,417.6569343,137,15.89476092,11.84744965,0.666652996,0.88961039,0.611607143,0.221453623
271,29146.63,984.46,289.26,688.96,724.51,306.85,383.31,2323.37,1870.608333,416.7,120,15.34068752,11.1161532,0.689149728,0.816326531,0.615384615,-1.516889952
272,14218.62,1854.85,323.96,844.92,1101.73,361.5,356.29,2113.02,2017.288462,414.9038462,52,10.56335335,6.529056881,0.786110779,0.981132075,0.866666667,-0.214244077
273,25601.61,1545.13,318.05,752.22,1266.7,354.1,383.98,1275.47,1244.626374,417.7087912,182,20.46157801,11.732243,0.819290123,0.896551724,0.608695652,1.52122769
274,20899.47,1217.96,280.01,681.52,821.33,313.7,357.81,2079.88,1311.740214,422.6868327,281,24.20727847,15.36272988,0.772813929,0.897763578,0.669047619,-1.01130893
275,29617.66,939.59,282.19,639.41,729.72,319.91,380.16,2197.09,1669.275862,414.6896552,58,12.86783498,6.341287439,0.870141801,0.828571429,0.637362637,1.308108133
276,14275.64,479.81,368.58,592.83,402.81,280.41,360.55,1756.52,979.8016529,423.9421488,121,20.49573084,7.773807724,0.925278208,0.852112676,0.576190476,0.102042132
277,27300.74,493.34,373.14,613.53,444.74,286.9,320.6,1847.61,999.4747475,420.2525253,99,14.53536938,8.845223819,0.793530051,0.942857143,0.733333333,0.173705116
278,25849.15,1185.25,293.37,684.24,843.95,331.77,357.03,1822.74,1456.527778,428.125,288,30.91575694,13.1849352,0.904497249,0.84457478,0.457142857,-0.599178144
279,9170.85,1957.66,297.02,839.98,1388.93,373.27,390.32,2339.32,1642.902439,416.2682927,41,7.562613493,6.874517364,0.416766784,0.953488372,0.836734694,1.114239082
280,22908.09,445.54,320.46,503.46,518.17,259.4,342.86,2083.14,1681.714286,417.4,35,8.98763871,5.097528754,0.823600004,0.972222222,0.7,0.050142675
281,12059.1,1303.3,284.64,763.82,991.94,382.06,364.66,2245.38,1527.26,418.54,50,9.503091277,7.627847415,0.596423238,0.793650794,0.505050505,1.355190758
282,34875.41,696.7,638.38,701.43,595.75,387.7,377.3,2398.87,1850.327869,418.2459016,61,10.15846828,7.619219043,0.661396768,0.953125,0.7625,0.475860288
